filename,code_token_count,input_token_count_with_special,exceeds_510
slice_CWE415_03-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_03-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_03-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_03-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_03-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_03-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_03-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_03-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_03-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_03-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_04-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_04-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_04-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_04-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_04-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_04-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_04-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_04-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_04-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_04-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_04-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_05-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_05-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_05-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_05-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_05-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_05-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_05-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_05-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_05-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_05-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_05-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_06-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_06-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_06-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_06-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_06-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_06-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_06-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_06-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_06-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_06-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_06-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_07-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_07-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_07-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_07-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_07-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_07-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_07-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_07-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_07-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_07-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_07-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_08-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_08-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_08-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_08-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_08-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_08-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_08-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_08-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_08-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_08-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_08-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_09-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_09-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_09-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_09-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_09-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_09-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_09-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_09-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_09-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_09-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_09-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_10-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_10-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_10-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_10-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_10-CWE415_Double_Free__new_delete_class_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__new_delete_int64_t_1.c,38,40,False
slice_CWE415_10-CWE415_Double_Free__new_delete_int64_t_2.c,27,29,False
slice_CWE415_10-CWE415_Double_Free__new_delete_int_1.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__new_delete_int_2.c,24,26,False
slice_CWE415_10-CWE415_Double_Free__new_delete_long_1.c,35,37,False
slice_CWE415_10-CWE415_Double_Free__new_delete_long_2.c,24,26,False
slice_CWE415_10-CWE415_Double_Free__new_delete_struct_1.c,38,40,False
slice_CWE415_10-CWE415_Double_Free__new_delete_struct_2.c,27,29,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_char_1.c,47,49,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_char_2.c,35,37,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_int64_t_1.c,53,55,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_int64_t_2.c,41,43,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_int_1.c,47,49,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_int_2.c,35,37,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_long_1.c,47,49,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_long_2.c,35,37,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_struct_1.c,53,55,False
slice_CWE415_11-CWE415_Double_Free__malloc_free_struct_2.c,41,43,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_char_1.c,39,41,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_char_2.c,27,29,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_class_1.c,42,44,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_class_2.c,30,32,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_int64_t_1.c,42,44,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_int64_t_2.c,30,32,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_int_1.c,39,41,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_int_2.c,27,29,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_long_1.c,39,41,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_long_2.c,27,29,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_struct_1.c,42,44,False
slice_CWE415_11-CWE415_Double_Free__new_delete_array_struct_2.c,30,32,False
slice_CWE415_11-CWE415_Double_Free__new_delete_char_1.c,35,37,False
slice_CWE415_11-CWE415_Double_Free__new_delete_char_2.c,24,26,False
slice_CWE415_11-CWE415_Double_Free__new_delete_class_1.c,38,40,False
slice_CWE415_11-CWE415_Double_Free__new_delete_class_2.c,27,29,False
